Time,QCond Train,Qcond Valid,RR condition,D Train,D Valid,QReb Train,QReb Valid,B Train,B Valid
5/10/2022 20:58:12,1,0,0,0,0,0,0,0,0
5/10/2022 20:58:48,1,0,0,0,0,0,0,0,0
5/10/2022 20:59:24,1,0,0,0,0,0,0,0,0
5/10/2022 21:00:00,1,0,0,0,0,0,0,0,0
5/10/2022 21:00:36,1,0,0,0,0,0,0,0,0
5/10/2022 21:01:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:01:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:02:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:03:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:03:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:04:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:04:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:05:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:06:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:06:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:07:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:07:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:08:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:09:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:09:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:10:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:10:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:11:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:12:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:12:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:13:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:13:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:14:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:15:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:15:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:16:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:16:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:17:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:18:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:18:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:19:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:19:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:20:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:21:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:21:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:22:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:22:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:23:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:24:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:24:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:25:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:25:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:26:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:27:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:27:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:28:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:28:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:29:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:30:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:30:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:31:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:31:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:32:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:33:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:33:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:34:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:34:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:35:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:36:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:36:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:37:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:37:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:38:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:39:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:39:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:40:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:40:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:41:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:42:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:42:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:43:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:43:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:44:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:45:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:45:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:46:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:46:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:47:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:48:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:48:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:49:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:49:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:50:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:51:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:51:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:52:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:52:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:53:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:54:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:54:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:55:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:55:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:56:24,0,1,0,0,0,0,0,0,0
5/10/2022 21:57:00,0,1,0,0,0,0,0,0,0
5/10/2022 21:57:36,0,1,0,0,0,0,0,0,0
5/10/2022 21:58:12,0,1,0,0,0,0,0,0,0
5/10/2022 21:58:48,0,1,0,0,0,0,0,0,0
5/10/2022 21:59:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:00:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:00:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:01:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:01:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:02:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:03:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:03:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:04:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:04:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:05:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:06:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:06:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:07:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:07:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:08:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:09:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:09:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:10:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:10:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:11:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:12:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:12:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:13:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:13:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:14:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:15:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:15:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:16:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:16:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:17:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:18:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:18:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:19:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:19:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:20:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:21:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:21:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:22:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:22:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:23:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:24:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:24:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:25:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:25:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:26:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:27:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:27:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:28:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:28:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:29:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:30:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:30:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:31:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:31:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:32:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:33:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:33:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:34:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:34:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:35:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:36:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:36:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:37:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:37:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:38:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:39:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:39:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:40:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:40:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:41:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:42:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:42:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:43:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:43:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:44:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:45:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:45:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:46:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:46:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:47:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:48:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:48:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:49:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:49:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:50:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:51:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:51:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:52:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:52:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:53:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:54:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:54:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:55:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:55:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:56:24,0,1,0,0,0,0,0,0,0
5/10/2022 22:57:00,0,1,0,0,0,0,0,0,0
5/10/2022 22:57:36,0,1,0,0,0,0,0,0,0
5/10/2022 22:58:12,0,1,0,0,0,0,0,0,0
5/10/2022 22:58:48,0,1,0,0,0,0,0,0,0
5/10/2022 22:59:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:00:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:00:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:01:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:01:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:02:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:03:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:03:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:04:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:04:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:05:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:06:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:06:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:07:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:07:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:08:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:09:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:09:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:10:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:10:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:11:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:12:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:12:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:13:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:13:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:14:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:15:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:15:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:16:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:16:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:17:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:18:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:18:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:19:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:19:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:20:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:21:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:21:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:22:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:22:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:23:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:24:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:24:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:25:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:25:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:26:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:27:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:27:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:28:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:28:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:29:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:30:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:30:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:31:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:31:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:32:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:33:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:33:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:34:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:34:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:35:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:36:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:36:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:37:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:37:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:38:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:39:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:39:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:40:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:40:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:41:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:42:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:42:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:43:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:43:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:44:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:45:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:45:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:46:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:46:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:47:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:48:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:48:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:49:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:49:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:50:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:51:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:51:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:52:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:52:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:53:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:54:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:54:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:55:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:55:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:56:24,0,1,0,0,0,0,0,0,0
5/10/2022 23:57:00,0,1,0,0,0,0,0,0,0
5/10/2022 23:57:36,0,1,0,0,0,0,0,0,0
5/10/2022 23:58:12,0,1,0,0,0,0,0,0,0
5/10/2022 23:58:48,0,1,0,0,0,0,0,0,0
5/10/2022 23:59:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:00:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:00:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:01:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:01:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:02:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:03:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:03:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:04:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:04:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:05:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:06:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:06:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:07:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:07:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:08:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:09:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:09:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:10:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:10:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:11:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:12:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:12:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:13:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:13:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:14:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:15:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:15:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:16:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:16:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:17:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:18:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:18:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:19:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:19:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:20:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:21:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:21:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:22:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:22:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:23:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:24:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:24:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:25:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:25:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:26:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:27:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:27:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:28:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:28:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:29:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:30:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:30:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:31:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:31:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:32:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:33:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:33:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:34:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:34:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:35:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:36:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:36:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:37:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:37:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:38:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:39:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:39:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:40:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:40:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:41:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:42:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:42:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:43:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:43:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:44:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:45:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:45:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:46:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:46:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:47:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:48:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:48:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:49:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:49:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:50:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:51:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:51:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:52:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:52:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:53:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:54:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:54:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:55:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:55:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:56:24,0,1,0,0,0,0,0,0,0
5/11/2022 0:57:00,0,1,0,0,0,0,0,0,0
5/11/2022 0:57:36,0,1,0,0,0,0,0,0,0
5/11/2022 0:58:12,0,1,0,0,0,0,0,0,0
5/11/2022 0:58:48,0,1,0,0,0,0,0,0,0
5/11/2022 0:59:24,0,1,0,0,0,0,0,0,0
5/11/2022 1:00:00,0,1,0,0,0,0,0,0,0
5/11/2022 1:00:36,0,1,0,0,0,0,0,0,0
5/11/2022 1:01:12,0,1,0,0,0,0,0,0,0
5/11/2022 1:01:48,0,1,0,0,0,0,0,0,0
5/11/2022 1:02:24,0,1,0,0,0,0,0,0,0
5/11/2022 1:03:00,0,1,0,0,0,0,0,0,0
5/11/2022 1:03:36,0,1,0,0,0,0,0,0,0
5/11/2022 1:04:12,0,1,0,0,0,0,0,0,0
5/11/2022 1:04:48,0,1,0,0,0,0,0,0,0
5/11/2022 1:05:24,0,1,0,0,0,0,0,0,0
5/11/2022 1:06:00,0,1,0,0,0,0,0,0,0
5/11/2022 1:06:36,0,1,0,0,0,0,0,0,0
5/11/2022 1:07:12,0,1,0,0,0,0,0,0,0
5/11/2022 1:07:48,0,1,0,0,0,0,0,0,0
5/11/2022 1:08:24,0,1,0,0,0,0,0,0,0
5/11/2022 1:09:00,0,1,0,0,0,0,0,0,0
5/11/2022 1:09:36,0,1,0,0,0,0,0,0,0
5/11/2022 1:10:12,0,1,0,0,0,0,0,0,0
5/11/2022 1:10:48,0,1,0,0,0,0,0,0,0
5/11/2022 1:11:24,0,1,0,0,0,0,0,0,0
5/11/2022 1:12:00,0,1,0,0,0,0,0,0,0
5/11/2022 1:12:36,0,1,0,0,0,0,0,0,0
5/11/2022 1:13:12,0,1,0,0,0,0,0,0,0
5/11/2022 1:13:48,0,1,0,0,0,0,0,0,0
5/11/2022 1:14:24,0,1,0,0,0,0,0,0,0
5/11/2022 1:15:00,0,1,0,0,0,0,0,0,0
5/11/2022 1:15:36,0,1,0,0,0,0,0,0,0
5/11/2022 1:16:12,0,1,0,0,0,0,0,0,0
5/11/2022 1:16:48,0,1,0,0,0,0,0,0,0
5/11/2022 1:17:24,0,1,0,0,0,0,0,0,0
5/11/2022 1:18:00,0,1,0,0,0,0,0,0,0
5/11/2022 1:18:36,0,1,0,0,0,0,0,0,0
5/11/2022 1:19:12,0,1,0,0,0,0,0,0,0
5/11/2022 1:19:48,0,1,0,0,0,0,0,0,0
5/11/2022 1:20:24,0,1,0,0,0,0,0,0,0
5/11/2022 1:21:00,0,1,0,0,0,0,0,0,0
5/11/2022 1:21:36,0,1,0,0,0,0,0,0,0
5/11/2022 1:22:12,0,1,0,0,0,0,0,0,0
5/11/2022 1:22:48,0,1,0,0,0,0,0,0,0
5/11/2022 1:23:24,0,1,0,0,0,0,0,0,0
5/11/2022 1:24:00,0,1,0,0,0,0,0,0,0
5/11/2022 1:24:36,0,1,0,0,0,0,0,0,0
5/11/2022 1:25:12,0,1,0,0,0,0,0,0,0
5/11/2022 1:25:48,0,1,0,0,0,0,0,0,0
5/11/2022 1:26:24,0,1,0,0,0,0,0,0,0
5/11/2022 1:27:00,0,1,0,0,0,0,0,0,0
